"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"1883812",-122.317506058,37.911636158,2005,"0710","1","2","4","03",0,1,"A",,,,,,900,2,"C","C","A","RT 80","CARLSON BL",200,"E","N","2005-08-29",9370,"2005-02-08",800,"01396",,"1","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",1.07,"H","-","W","N",2,"A","-",22350,,"N","A","H","-","A","D","6","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1883816",-122.32014429,37.97145388,2005,"0710","1","2","4","08",0,1,"B",,,,,,1500,2,"E","I","A","RT 80","EL PORTAL DR",1056,"E","N","2005-08-30",9370,"2005-02-08",1220,"01100",,"1","5","0","1",,"2","083","-","Y","CC",4,80,"-","-",5.48,"H","-","W","N",1,"A","-",22107,,"N","A","H","-","A","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1898903",-122.346945114,37.9586830139,2005,"0710","S","4","3","03",0,2,"A",,,,,,1800,1,"C","C","A","23RD ST","DOVER AV",30,"N","N","2005-06-15",9370,"2005-01-20",1524,"01737",,"2","5","1","4",,"2","901","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","G","-","A","A","0","Y","A","01",0,1,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1901312",-122.358955708,37.922850366,2005,"0710","1","3","4","03",0,1,"C",,,,,,1200,1,"B","C","A","RT 580","HARBOR WY",20,"E","N","2005-08-12",9370,"2005-01-26",1000,"14115",,"1","5","0","1",,"2","058","-","Y","CC",4,580,"-","R",3.6,"H","-","E","Y",2,"A","-",22350,,"N","B","H","-","A","D","1","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1901341",-122.316027734,37.983139283,2005,"0710","1","3","3","08",0,1,"A",,,,,,2400,2,"E","I","A","RT 80","RICHMOND PKY",1056,"W","N","2005-08-24",9370,"2005-02-09",2217,"01712",,"3","5","0","1",,"2","083","-","Y","CC",4,80,"-","-",6.56,"H","-","E","Y",1,"A","-",22107,,"N","A","H","-","C","D","6","Y","A","01",0,1,0,0,0,0,0,0,0,"T","-","RICHMOND","CONTRA COSTA","CA",0,0
"1908025",-122.315042771,37.907213315,2005,"0710","1","1","4","03",0,1,"B",,,,,,1800,2,"C","C","A","RT 80","CARLSON BL",1056,"W","N","2005-08-16",9370,"2005-02-14",1640,"01748",,"2","5","0","1",,"2","082","C","Y","CC",4,80,"-","-",0.8,"H","-","E","Y",2,"A","-",22350,,"N","B","H","-","B","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1908029",-122.345812126,37.921700995,2005,"0710","1","1","4","03",0,2,"C",,,,,,1800,2,"C","C","A","RT 580","S 23RD ST",50,"E","N","2005-08-25",9370,"2005-02-14",1640,"01721",,"2","5","0","1",,"2","058","-","Y","CC",4,580,"-","R",2.88,"H","-","E","Y",4,"A","-",22350,,"N","B","H","-","A","D","1","Y","A","07",0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1908061",-122.328436824,37.916763075,2005,"0710","1","1","4","07",0,1,"A",,,,,,900,2,"B","C","A","RT 580","MEEKER AV",50,"E","N","2005-09-01",9370,"2005-02-14",715,"12906",,"1","5","0","1",,"2","058","-","Y","CC",4,580,"-","R",1.99,"H","-","E","Y",2,"A","-",21658,"A","N","A","H","-","B","D","1","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1908087",-122.352883364,37.921852128,2005,"0710","1","6","4","08",0,1,"A",,,,,"Y",600,2,"E","I","A","RT 580","HARBOR WY",2640,"E","N","2005-08-25",9370,"2005-02-12",335,"01070",,"3","5","0","1",,"2","058","-","Y","CC",4,580,"-","R",3.1,"H","-","W","Y",1,"A","-",22107,,"N","A","H","-","C","D","1","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1914339",-122.319643267,37.972903225,2005,"0710","1","2","3","08",0,2,"B",,,,,,900,2,"D","C","A","RT 80","HILLTOP DR",730,"W","N","2005-08-29",9370,"2005-02-15",625,"12484",,"1","5","0","1",,"2","083","C","Y","CC",4,80,"-","-",5.84,"H","-","W","Y",2,"A","-",22107,,"N","B","H","-","D","D","6","Y","A","01",0,1,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1921139",-122.325179491,37.939341013,2005,"0710","1","1","3","08",0,1,"B",,,,,,1200,2,"E","I","A","RT 80","SAN PABLO AV",300,"E","N","2005-08-29",9370,"2005-02-14",945,"01396",,"1","5","0","1",,"2","082","C","Y","CC",4,80,"-","-",3.05,"H","-","W","Y",1,"A","-",22107,,"N","B","H","-","A","D","6","Y","A","08",0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1922506",-122.402967838,37.931981471,2005,"0710","1","6","4","03",0,1,"A",,,,,,1200,2,"C","C","A","RT 580","TOLL PLZ",150,"W","N","2005-08-29",9350,"2005-02-12",1000,"01666",,"1","5","0","1",,"2","115","-","Y","CC",4,580,"-","-",6.16,"H","-","E","N",2,"A","-",22350,,"N","A","H","-","A","D","4","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1922510",-122.423543868,37.93355366,2005,"0710","1","6","4","17",0,1,"A",,,,,,1500,2,"H","J","A","RT 580","MARIN/CONTRA COSTA C",3168,"E","N","2005-08-29",9350,"2005-02-12",1330,"01666",,"1","5","0","1",,"2","115","-","Y","CC",4,580,"-","-",7.19,"H","-","W","N",2,"A","-",23114,"A","N","A","-","-","A","D","4","Y","M","47",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926161",-122.320383169,37.9450569153,2005,"0710","0","7","4","-",0,1,"A",,,,,,300,3,"C","E","A","SOLANO AV","SOLANO AV 5700",0,,"-","2005-06-08",710,"2005-03-06",150,"1364",,"5","5","0","0",,"0","010","-","N",,0,0,,,0,,,,"Y",2,"A","-",0,,"M","A","-","-","D","D","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926165",-122.356183173,37.9383544922,2005,"0710","0","6","3","03",0,1,"A",,,,,,2100,3,"A","I","A","BARRETT AV","MARINA WY",0,,"-","2005-06-08",710,"2005-03-05",2037,"1350",,"5","5","0","0",,"0","007","-","N",,0,0,,,0,,,,"Y",1,"A","-",22350,,"N","A","H","-","B","D","0","Y","A",,0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926169",-122.359983174,37.9421157837,2005,"0710","0","7","4","03",0,1,"A",,,,,,2100,3,"D","C","A","PENNSYLVANIA AV","HARBOUR WY",0,,"Y","2005-06-08",710,"2005-03-06",1900,"1189","034","5","5","0","0",,"0","0B6","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"F","A","H","-","C","A","0","Y","D",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926170",0,0,2005,"0710","0","5","4","12",0,1,"A",,,,,,2100,3,"D","C","A","HILLTOP MALL RD","BLUME DR",0,,"Y","2005-06-06",710,"2005-03-04",1945,"1396",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","C","D","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926178",-122.348992205,37.9414100647,2005,"0710","0","1","4","00",0,1,"A",,,,,,1800,3,"H","C","A","GRANT AV","22ND ST",141,"W","N","2005-06-07",710,"2005-03-07",1700,"1265",,"5","5","0","0",,"0","009","-","N",,0,0,,,0,,,,"N",2,"D","-",0,,"N","A","H","-","A","D","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926185",-122.345746003,37.9384040833,2005,"0710","0","5","4","08",0,2,"B",,,,,,1800,3,"D","C","A","24TH ST","BARRETT AV",63,"N","N","2005-06-08",710,"2005-03-04",1730,"1220",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",22100,"B","N","A","H","-","A","A","0","Y","-","-",0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926189",-122.361843724,37.9396286011,2005,"0710","0","5","3","09",0,1,"A",,,,,,2400,3,"D","C","A","8TH ST","MAPLE ST",9,"S","N","2005-06-08",710,"2005-03-04",2255,"1320",,"5","5","0","0",,"0","007","-","N",,0,0,,,0,,,,"Y",2,"A","-",21800,"B","N","A","H","-","C","D","0","Y","A",,0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926190",-122.363787362,37.9316902161,2005,"0710","0","1","4","-",0,1,"A","Y",,,,,1500,3,"-","B","D","6TH ST","CHANSLOR",290,"S","N","2005-07-18",710,"2005-03-07",1205,"1327",,"5","5","0","0",,"0","006","-","N",,0,0,,,0,,,,"N",2,"-","-",0,,"N","-","H","-","A","D","0","Y","-","-",0,0,1,0,1,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926194",-122.346403734,37.9355964661,2005,"0710","0","4","4","10",0,1,"A","Y",,,,,900,3,"G","B","B","MACDONALD AV","24TH ST",6,"N","-","2005-06-07",710,"2005-03-10",800,"1221",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",21950,"A","N","A","H","-","A","-","0","Y","A",,0,0,1,0,1,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926197",-122.326363168,37.933015007,2005,"0710","0","6","2","-",0,1,"A",,,,,,1200,3,"E","I","A","BARRETT AV","RT 80",10,"E","N","2005-09-09",710,"2005-03-12",907,"1239",,"5","5","0","0",,"0",,"-","Y","CC",4,80,"-","-",2.716,"R","4","W","Y",1,"A","-",0,,"N","A","H","-","A","A","0","Y","A",,1,0,0,0,0,0,0,0,0,"-","W","RICHMOND","CONTRA COSTA","CA",0,0
"1926201",-122.37866925,37.9252929688,2005,"0710","0","2","4","07",0,1,"A",,,,"Y",,1500,2,"B","C","A","W CUTTING","CANAL",120,"W","N","2005-09-01",710,"2005-02-22",1415,"1239",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",21658,"A","N","A","H","-","A","A","0","Y","F",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926202",0,0,2005,"0710","0","5","3","05",0,1,"C",,,,,,900,3,"E","I","A","RICHMOND PARKWAY BL","LAKESIDE DR",2640,,"N","2005-06-07",710,"2005-03-04",610,"932",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",1,"A","-",21650,,"N","B","G","-","B","D","0","Y","A",,0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926207",0,0,2005,"0710","0","7","1","05",1,2,"A",,,,,,600,2,"E","I","A","RICHMOND PKY","RICHMOND PKY 3400",0,"N","N","2006-06-09",710,"2005-02-13",500,"1229",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",1,"A","-",21650,,"N","A","H","-","C","D","0","Y","-","-",1,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926209",-122.322026775,37.9888725281,2005,"0710","0","3","3","05",0,3,"A",,,,,,600,2,"E","I","A","RICHMOND PKY","BLUME DR",1584,"W","N","2005-06-07",710,"2005-02-23",400,"874",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",1,"A","-",21650,,"N","A","H","-","C","D","0","Y","-","-",0,1,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926210",-122.338223169,37.9252433777,2005,"0710","0","6","4","05",0,1,"C",,,,,"Y",2400,2,"E","I","A","CUTTING BL","CARLSON BL",0,,"Y","2005-06-08",710,"2005-02-26",2114,"1405",,"5","5","0","0",,"0","005","-","N",,0,0,,,0,,,,"Y",1,"A","-",21650,,"N","B","H","-","C","A","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926213",-122.309253161,37.898105005,2005,"0710","0","3","4","12",0,1,"B",,"Y",,,,1800,2,"A","G","A","CENTRAL AV","RT 80",0,,"Y","2005-08-24",710,"2005-02-23",1543,"925","WED2","5","5","0","0",,"0","154","-","Y","CC",4,80,"-","-",0.101,"R","1","E","N",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","L",,0,0,1,0,0,0,1,0,0,"-","E","RICHMOND","CONTRA COSTA","CA",0,0
"1926214",-122.334753171,37.9436454773,2005,"0710","0","7","3","12",0,1,"C",,,,,,300,2,"A","C","A","GARVIN AV","34TH ST",0,,"Y","2005-06-08",710,"2005-02-27",57,"1405",,"5","5","0","0",,"0","010","-","N",,0,0,,,0,,,,"Y",2,"A","-",22450,"A","N","B","H","-","C","A","0","Y","-","-",0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926218",-122.331053171,37.947845459,2005,"0710","0","5","4","04",0,1,"B",,,,,,1800,2,"C","C","A","SAN PABLO AV","ANDRADE AV",0,,"-","2005-06-08",710,"2005-02-25",1750,"1311",,"5","5","0","0",,"0","011","-","N",,0,0,,,0,,,,"Y",2,"A","-",21703,,"N","A","H","-","B","A","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926221",-122.332943176,37.9907951355,2005,"0710","0","5","4","03",0,1,"A",,,,,,2100,2,"C","C","A","RICHMOND PKY","SAN PABLO AV",0,,"Y","2005-06-30",710,"2005-02-18",1920,"1396",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"F","A","H","-","C","A","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926237",-122.34858652,37.934047699,2005,"0710","0","6","4","01",0,1,"C",,,,,,900,2,"C","C","A","23RD ST","BISSELL AV",36,"E","N","2005-06-30",710,"2005-02-19",800,"1400","0219","5","5","0","0",,"0","SAT","-","N",,0,0,,,0,,,,"Y",2,"A","-",23153,,"N","B","H","-","A","A","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926256",-122.384853177,37.9302940369,2005,"0710","0","3","4","07",0,1,"A",,,,,,1800,2,"B","C","A","CASTRO ST","CASTRO ST 525",600,,"N","2005-06-06",710,"2005-02-16",1634,"1118",,"5","5","0","0",,"0","001","B","N",,0,0,,,0,,,,"Y",2,"A","-",21658,"A","N","A","H","-","A","D","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926260",-122.338223169,37.9252433777,2005,"0710","0","7","4","08",0,1,"B",,"Y",,,,2400,2,"B","G","A","CARLSON BL","CUTTING BL",0,,"Y","2005-06-06",710,"2005-02-06",2130,"1254",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",22107,,"F","A","H","-","C","A","0","Y","A",,0,0,1,0,0,0,1,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926931",-122.311659143,37.897248689,2005,"0710","1","5","4","08",0,1,"C",,,,,,1800,2,"E","J","A","RT 580","CENTRAL AV",1584,"E","N","2005-08-23",9370,"2005-02-18",1655,"01760",,"2","5","0","1",,"2","058","-","Y","CC",4,580,"-","-",0.02,"H","-","W","Y",1,"A","-",22107,,"N","B","H","-","A","D","1","Y","A","07",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1926947",-122.319751863,37.972580304,2005,"0710","1","2","3","03",0,1,"A",,,,,,1500,3,"D","C","A","RT 80","HILLTOP DR",1000,"W","N","2005-09-21",9370,"2005-03-08",1443,"01520",,"2","5","0","1",,"2","083","-","Y","CC",4,80,"-","-",5.8,"H","-","W","Y",2,"A","-",22350,,"N","A","H","-","A","A","6","Y","A","07",0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1929304",-122.324808471,37.93958176,2005,"0710","1","2","3","07",0,1,"B",,,,,,900,2,"E","I","A","RT 80","SAN PABLO AV",400,"E","N","2005-08-24",9370,"2005-02-22",750,"13534",,"1","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",3.07,"H","-","E","Y",2,"A","-",21658,"A","N","A","H","-","A","D","6","Y","D","22",0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1929316",-122.360766013,37.92386428,2005,"0710","1","3","3","03",0,1,"B",,,"Y",,,1800,2,"F","A","A","RT 580","HARBOUR WY",500,"W","N","2005-08-30",9370,"2005-02-23",1529,"17232",,"2","5","0","1",,"2","058","-","Y","CC",4,580,"-","R",3.69,"H","-","E","Y",1,"A","-",22350,,"N","A","H","-","A","D","1","Y","C","02",0,1,0,0,0,0,0,0,1,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1929328",-122.312251003,37.897990386,2005,"0710","1","3","3","03",0,1,"A",,,,,,2100,2,"E","I","A","RT 580","CENTRAL AV",700,"E","N","2005-08-26",9370,"2005-02-23",2045,"17232",,"2","5","0","1",,"2","058","-","Y","CC",4,580,"-","-",0.11,"H","-","W","Y",1,"A","-",22350,,"N","A","H","-","D","D","1","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1932663",-122.311114753,37.901442079,2005,"0710","1","5","3","08",0,1,"C",,,,"Y",,600,2,"E","I","A","RT 80","CENTRAL AV",50,"E","N","2005-08-24",9370,"2005-02-18",545,"17226",,"3","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",0.26,"H","-","E","Y",2,"A","-",22107,,"N","B","H","-","D","D","6","Y","A","07",0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1934293",-122.333053174,37.9782867432,2005,"0710","0","3","4","08",0,1,"B",,,,,,2100,3,"D","C","A","ROBERT MILLER DR","HILLTOP DR",0,,"Y","2005-06-07",710,"2005-03-16",1816,"306",,"5","5","0","0",,"0","012","-","N",,0,0,,,0,,,,"N",2,"A","-",22107,,"N","A","H","-","C","A","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1934297",-122.371363176,37.9386367798,2005,"0710","0","4","3","12",0,1,"B",,,,,,2100,3,"D","C","A","GARRARD BL","BARRETT AV",0,,"Y","2005-06-07",710,"2005-03-17",2010,"1033",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","F","A","H","-","C","A","0","Y","A",,0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1934305",-122.327503169,37.9404067993,2005,"0710","0","1","4","09",0,3,"C",,,,,,1800,3,"D","C","A","SAN PABLO AV","CLINTON",0,,"Y","2005-06-07",710,"2005-03-21",1607,"968",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",21801,"A","N","B","H","-","A","A","0","Y","A",,0,0,3,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1934313",-122.332578702,37.9363822937,2005,"0710","0","6","4","03",0,1,"B",,,,,,2400,3,"C","C","A","BARRETT AV","38TH ST",51,"E","N","2005-06-16",710,"2005-03-19",2225,"1189","034","5","5","0","0",,"0","B10","C","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","B","G","-","C","D","0","Y","-",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1934323",-122.361893174,37.9340934753,2005,"0710","0","2","4","12",0,1,"A",,,,,,2400,3,"B","C","A","BISSELL AV","8TH ST",0,,"Y","2005-06-16",710,"2005-03-15",2312,"1238",,"5","5","0","0",,"0","006","-","N",,0,0,,,0,,,,"N",2,"A","-",22450,,"N","A","H","-","C","A","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1934328",-122.350413172,37.927772522,2005,"0710","0","1","4","03",0,4,"B",,,,,,1500,3,"B","D","A","20TH ST","MAINE AV",96,"S","N","2005-06-15",710,"2005-03-21",1200,"1039","SW","5","5","0","0",,"0","002","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","-","-",0,0,4,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1934331",0,0,2005,"0710","0","1","4","09",0,2,"C",,,,,,1800,2,"D","C","A","ATLAS RD","WILDFLOWER WY",1056,"W","N","2005-06-18",710,"2005-02-14",1517,"306",,"5","5","0","0",,"0","013","-","N",,0,0,,,0,,,,"Y",2,"A","-",21804,"A","N","B","H","-","A","D","0","Y","M",,0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1934336",-122.367703175,37.9368553162,2005,"0710","0","5","4","12",0,1,"C",,,,"Y",,1500,3,"B","C","A","2ND ST","NEVIN AV",0,,"Y","2005-07-01",710,"2005-03-18",1337,"1345",,"5","5","0","0",,"0","007","-","N",,0,0,,,0,,,,"Y",3,"A","-",22450,"A","F","B","H","-","A","A","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1934340",-122.329482525,37.9445571899,2005,"0710","0","7","4","04",0,1,"B",,,,,,1500,3,"C","C","A","SAN PABLO AV","GARVIN AV",312,"N","N","2005-06-07",710,"2005-03-20",1420,"1402",,"5","5","0","0",,"0","011","C","N",,0,0,,,0,,,,"N",3,"A","-",21703,,"N","B","H","-","A","D","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1934348",-122.343709533,37.9266166687,2005,"0710","0","5","3","09",0,1,"B",,,,,,1500,3,"A","C","A","VIRGINIA AV","27TH ST",27,"E","N","2005-06-18",710,"2005-03-18",1420,"1401",,"5","5","0","0",,"0","002","C","N",,0,0,,,0,,,,"N",2,"A","-",21803,,"F","B","H","-","A","D","0","Y","A",,0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1934352",-122.325878493,37.9370040894,2005,"0710","0","4","4","17",0,1,"A",,,,,,2400,3,"D","C","A","SAN PABLO AV","ROOSEVELT AV",12,"N","N","2005-06-18",710,"2005-03-17",2245,"1129",,"5","5","0","0",,"0","010","-","N",,0,0,,,0,,,,"N",2,"A","-",21461,"A","N","A","H","-","C","A","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1934360",-122.321049467,37.9179191589,2005,"0710","0","5","4","03",0,2,"A",,,,,,900,3,"C","C","A","FALLON AV","CAMPBELL",345,"W","N","2005-06-22",710,"2005-03-11",735,"1382",,"5","5","0","0",,"0","004","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"F","A","H","-","A","D","0","Y","A",,0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1934372",-122.312165341,37.909362793,2005,"0710","0","5","4","03",0,1,"B",,,,,,1500,3,"B","C","A","CARLSON BL","SANTA CLARA AV",60,"N","N","2005-06-21",710,"2005-03-04",1210,"1382",,"5","5","0","0",,"0","004","C","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"F","B","H","-","A","A","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1934380",-122.365977382,37.930847168,2005,"0710","0","4","4","08",0,2,"A",,,,,,1500,3,"B","C","A","4TH ST","OHIO AV",7,"S","N","2005-06-21",710,"2005-03-17",1445,"1348",,"5","5","0","0",,"0","003","-","N",,0,0,,,0,,,,"N",2,"A","-",22107,,"N","A","H","-","A","D","0","Y","J",,0,0,2,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1934392",-122.360103172,37.9257926941,2005,"0710","0","1","4","03",0,1,"A",,,,,,1800,3,"C","C","A","HARBOR WY","CUTTING BL",200,"N","N","2005-07-07",710,"2005-03-14",1500,"1239",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"F","A","H","-","A","A","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1934400",-122.332978485,37.9213600159,2005,"0710","0","2","3","09",0,2,"A",,,,,,2400,3,"D","C","A","CARLSON BL","POTRERO AV",18,"S","N","2005-06-16",710,"2005-03-15",2120,"925",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21801,"A","N","A","H","-","C","D","0","Y","A",,0,2,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1941314",-122.317449149,37.978955684,2005,"0710","1","6","3","08",0,1,"A",,,,,,1500,2,"E","I","A","RT 80","HILLTOP DR",528,"E","N","2005-08-24",9370,"2005-02-26",1350,"01760",,"1","5","0","1",,"2","083","-","Y","CC",4,80,"-","-",6.08,"H","-","E","Y",1,"A","-",22107,,"N","A","H","-","A","D","6","Y","D","22",0,1,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1942345",-122.308972983,37.991417665,2005,"0710","1","7","4","03",0,1,"B",,,,,,2100,2,"E","I","A","RT 80","APPIAN WY",2112,"W","N","2005-08-22",9370,"2005-02-27",2035,"01721",,"2","5","0","1",,"2","083","C","Y","CC",4,80,"-","-",7.2,"H","-","E","Y",1,"A","-",22350,,"N","B","H","-","D","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
"1948606",-122.325466001,37.938784709,2005,"0710","1","4","2","08",0,1,"B",,,,"Y",,1200,1,"E","I","A","RT 80","BARRETT AV",910,"E","N","2005-07-22",9370,"2005-01-27",1050,"01066",,"1","5","0","1",,"2","082","-","Y","CC",4,80,"-","-",3.02,"H","-","W","Y",2,"A","-",22107,,"N","A","H","-","A","D","6","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","RICHMOND","CONTRA COSTA","CA",0,0
